TOR201304020,CLE,2,1,2,1,2,CFBX,2,0,reyej001,L,reyej001,L,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,bonie001,rasmc001,31/G,F,F,6,1,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,2,3,31,,,,F,F,F,F,F,F,F,F,F,,mastj001,mastj001,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,23
TOR201304020,CLE,3,0,0,3,2,CBFBBX,2,0,cabra002,L,cabra002,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,63/G,T,F,6,2,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,24
TOR201304020,CLE,3,0,1,2,1,BCBX,2,0,kipnj001,L,kipnj001,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,3/G,F,F,4,3,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,25
TOR201304020,CLE,3,0,2,2,1,BBSX,2,0,swisn001,L,swisn001,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,43/G,F,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,26
TOR201304020,CLE,3,1,0,1,0,BX,2,0,cabrm002,L,cabrm002,L,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,,S9/L.B-2(E9),T,F,7,2,20,T,T,1,F,F,0,F,F,0,F,F,9,L,F,F,,1,9,F,0,N,0,N,2,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,27
TOR201304020,CLE,3,1,0,3,2,BBBCCB,2,0,bautj002,R,bautj002,R,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,cabrm002,,W,F,F,9,3,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,0,,,,,F,F,F,F,F,F,F,F,F,,mastj001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,28
TOR201304020,CLE,3,1,0,3,2,BFCBFBB,2,0,encae001,R,encae001,R,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,bautj002,cabrm002,,W.2-3;1-2,F,F,3,4,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,3,0,,,,,F,F,F,F,F,F,F,F,F,mastj001,mastj001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,29
TOR201304020,CLE,3,1,0,1,1,FBX,2,0,linda001,L,linda001,L,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,encae001,bautj002,cabrm002,64(1)3/GDP.3-H(NR);2-3,F,F,10,5,2,T,T,0,F,F,2,T,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,3,4,43,64,,,F,F,F,F,F,F,F,F,F,mastj001,mastj001,mastj001,F,F,F,F,F,,,,,0,4,3,0,6,4,0,0,0,30
TOR201304020,CLE,3,1,2,3,2,CSBBBC,2,1,arenj001,R,arenj001,R,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,bautj002,K,F,F,2,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,3,2,,,,F,F,F,F,F,F,F,F,F,,,mastj001,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,31
TOR201304020,CLE,4,0,0,1,2,CCFBS,2,1,branm003,L,branm003,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,K,T,F,7,5,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,32
TOR201304020,CLE,4,0,1,3,2,BFBBCB,2,1,santc002,L,santc002,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,W,F,F,2,6,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,33
TOR201304020,CLE,4,0,1,0,0,B,2,1,reynm001,R,reynm001,R,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,santc002,,,WP.1-2,F,F,10,7,9,F,F,0,F,F,0,F,F,0,T,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,F,F,F,F,F,F,F,F,F,dickr001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,34
TOR201304020,CLE,4,0,1,1,0,B.X,2,1,reynm001,R,reynm001,R,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,santc002,,63/G,F,F,10,7,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,63,,,,F,F,F,F,F,F,F,F,F,,dickr001,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,35
TOR201304020,CLE,4,0,2,0,0,X,2,1,chisl001,L,chisl001,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,santc002,,S7/L-.2-3,F,F,5,8,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,3,0,,,,,F,F,F,F,F,F,F,F,F,,dickr001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,36
TOR201304020,CLE,4,0,2,2,1,BCBX,2,1,stubd001,R,stubd001,R,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,chisl001,,santc002,6/L,F,F,9,9,2,T,T,0,F,F,1,F,F,0,F,F,6,L,F,F,,0,0,N,0,N,0,N,0,1,0,3,6,,,,F,F,F,F,F,F,F,F,F,dickr001,,dickr001,F,F,F,F,F,,,,,0,6,0,0,0,0,0,0,0,37
TOR201304020,CLE,4,1,0,1,2,BCFS,2,1,rasmc001,L,rasmc001,L,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,,K,T,F,8,7,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,38
TOR201304020,CLE,4,1,1,3,2,BCBBCX,2,1,iztum001,L,iztum001,L,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,,9/L,F,F,5,8,2,T,T,0,F,F,1,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,39
TOR201304020,CLE,4,1,2,1,1,CBX,2,1,bonie001,L,bonie001,L,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,,8/F,F,F,4,9,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,40
TOR201304020,CLE,5,0,0,2,2,BSCBX,2,1,bourm001,L,bourm001,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,S8/L,T,F,8,1,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,41
TOR201304020,CLE,5,0,0,1,0,1B1X,2,1,cabra002,L,cabra002,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,bourm001,,,HR/9/F.1-H,F,F,6,2,23,T,T,4,F,F,0,F,F,2,F,F,0,F,F,F,9,0,0,N,0,N,0,N,4,4,0,0,,,,,F,F,F,F,F,F,F,F,F,dickr001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,42
TOR201304020,CLE,5,0,0,0,2,CSC,4,1,kipnj001,L,kipnj001,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,K,F,F,4,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,43
TOR201304020,CLE,5,0,1,0,2,CCC,4,1,swisn001,L,swisn001,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,K,F,F,3,4,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,44
TOR201304020,CLE,5,0,2,3,2,FBCBFBB,4,1,branm003,L,branm003,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,W,F,F,7,5,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,45
TOR201304020,CLE,5,0,2,0,0,X,4,1,santc002,L,santc002,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,branm003,,,31/G,F,F,2,6,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,1,0,0,31,,,,F,F,F,F,F,F,F,F,F,dickr001,,,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,46
TOR201304020,CLE,5,1,0,0,0,X,4,1,reyej001,L,reyej001,L,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,,9/F,T,F,6,1,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,47
TOR201304020,CLE,5,1,1,0,1,CX,4,1,cabrm002,L,cabrm002,L,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,,4/P,F,F,7,2,2,T,T,0,F,F,1,F,F,0,F,F,4,P,F,F,,0,0,N,0,N,0,N,0,0,0,0,4,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,4,0,0,0,0,0,0,0,48
TOR201304020,CLE,5,1,2,3,2,CBBBCFC,4,1,bautj002,R,bautj002,R,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,,K,F,F,9,3,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,49
TOR201304020,CLE,6,0,0,1,2,BSSX,4,1,reynm001,R,reynm001,R,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,3/P3F,T,F,10,7,2,T,T,0,F,F,1,F,F,0,F,F,3,P,F,T,3F,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,50
TOR201304020,CLE,6,0,1,1,2,CBFX,4,1,chisl001,L,chisl001,L,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,13/G,F,F,5,8,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,13,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,51
TOR201304020,CLE,6,0,2,1,1,CBX,4,1,stubd001,R,stubd001,R,dickr001,R,dickr001,R,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,3/P3F,F,F,9,9,2,T,T,0,F,F,1,F,F,0,F,F,3,P,F,T,3F,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,52
TOR201304020,CLE,6,1,0,1,2,FCBX,4,1,encae001,R,encae001,R,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,,43/G,T,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,43,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,4,0,0,0,0,53
TOR201304020,CLE,6,1,1,0,1,CX,4,1,linda001,L,linda001,L,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,,31/G,F,F,10,5,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,31,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,54
TOR201304020,CLE,6,1,2,1,2,BFFX,4,1,arenj001,R,arenj001,R,mastj001,R,mastj001,R,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,stubd001,,,,8/F,F,F,2,6,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,55
TOR201304020,CLE,7,0,0,1,2,.BCCFX,4,1,bourm001,L,bourm001,L,loupa001,L,loupa001,L,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,S7/G,T,F,8,1,20,T,T,1,F,F,0,F,F,0,F,F,7,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,56
TOR201304020,CLE,7,0,0,1,1,CB1X,4,1,cabra002,R,cabra002,R,loupa001,L,loupa001,L,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,bourm001,,,64(1)/FO/G,F,F,6,2,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,64,,,F,F,F,F,F,F,F,F,F,loupa001,,,F,F,F,F,F,,,,,0,4,0,0,6,0,0,0,0,57
TOR201304020,CLE,7,0,1,1,0,*B1,4,1,kipnj001,L,kipnj001,L,loupa001,L,loupa001,L,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,cabra002,,,POCS2(136),F,F,4,3,8,F,F,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,,136,,,F,F,F,T,F,F,T,F,F,loupa001,,,F,F,F,F,F,,,,,0,6,0,0,1,3,0,0,0,58
TOR201304020,CLE,7,0,2,3,1,*B1.BFBX,4,1,kipnj001,L,kipnj001,L,loupa001,L,loupa001,L,arenj001,encae001,bonie001,iztum001,reyej001,cabrm002,rasmc001,bautj002,,,,31/G,F,F,4,3,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,31,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,59
