FLO201004090,LAN,3,0,1,0,0,1>B,0,0,johnr008,R,johnr008,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,furcr001,,,SB2,F,F,9,2,4,F,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,2,0,0,,,,,T,F,F,F,F,F,F,F,F,volsc001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,22
FLO201004090,LAN,3,0,1,1,0,1>B.X,0,0,johnr008,R,johnr008,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,furcr001,,563/G+,F,F,9,2,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,563,,,,F,F,F,F,F,F,F,F,F,,volsc001,,F,F,F,F,F,,,,,0,3,0,0,5,6,0,0,0,23
FLO201004090,LAN,3,0,2,0,1,FX,0,0,lonej001,L,lonej001,L,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,furcr001,,8/F,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,2,0,8,,,,F,F,F,F,F,F,F,F,F,,volsc001,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,24
FLO201004090,LAN,3,1,0,1,2,SFBS,0,0,coghc001,L,coghc001,L,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,,,K,T,F,7,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,25
FLO201004090,LAN,3,1,1,1,1,FBX,0,0,maybc001,R,maybc001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,,,53/G,F,F,8,2,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,26
FLO201004090,LAN,3,1,2,0,0,X,0,0,ramih003,R,ramih003,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,,,53!/G+,F,F,6,3,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,27
FLO201004090,LAN,4,0,0,2,2,CSBBX,0,0,ramim002,R,ramim002,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,8/L,T,F,7,4,2,T,T,0,F,F,1,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,28
FLO201004090,LAN,4,0,1,3,2,BBFBSX,0,0,kempm001,R,kempm001,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,8/F,F,F,8,5,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,29
FLO201004090,LAN,4,0,2,0,2,FCS,0,0,blakc001,R,blakc001,R,volsc001,R,volsc001,R,bakej002,sancg001,uggld001,cantj001,ramih003,coghc001,maybc001,rossc001,,,,K,F,F,5,6,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,30
FLO201004090,LAN,4,1,0,1,0,BX,0,0,cantj001,R,cantj001,R,kuroh001,R,kuroh001,R,martr004,lonej001,dewib001,blakc001,furcr001,ramim002,kempm001,johnr008,,,,53/G,T,F,5,4,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,31
